Size,Run,TimeMs
20000,79,0.000000000000000
20000,80,0.000000000000000
20000,81,0.000000000000000
20000,82,0.000000000000000
20000,83,0.000000000000000
20000,84,0.000000000000000
20000,85,0.000000000000000
20000,86,0.000000000000000
20000,87,0.001000000000000
20000,88,0.001000000000000
20000,89,0.000000000000000
20000,90,0.000000000000000
20000,91,0.001000000000000
20000,92,0.000000000000000
20000,93,0.000000000000000
20000,94,0.000000000000000
20000,95,0.000000000000000
20000,96,0.001000000000000
20000,97,0.000000000000000
20000,98,0.000000000000000
20000,99,0.000000000000000
20000,100,0.000000000000000
25000,1,0.000000000000000
25000,2,0.000000000000000
25000,3,0.001000000000000
25000,4,0.001000000000000
25000,5,0.000000000000000
25000,6,0.001000000000000
25000,7,0.000000000000000
25000,8,0.000000000000000
25000,9,0.001000000000000
25000,10,0.001000000000000
25000,11,0.001000000000000
25000,12,0.000000000000000
25000,13,0.000000000000000
25000,14,0.000000000000000
25000,15,0.000000000000000
25000,16,0.001000000000000
25000,17,0.000000000000000
25000,18,0.000000000000000
25000,19,0.000000000000000
25000,20,0.000000000000000
25000,21,0.001000000000000
25000,22,0.001000000000000
25000,23,0.001000000000000
25000,24,0.000000000000000
25000,25,0.000000000000000
25000,26,0.000000000000000
25000,27,0.000000000000000
25000,28,0.000000000000000
25000,29,0.000000000000000
25000,30,0.000000000000000
25000,31,0.001000000000000
25000,32,0.001000000000000
25000,33,0.000000000000000
25000,34,0.001000000000000
25000,35,0.001000000000000
25000,36,0.000000000000000
25000,37,0.001000000000000
25000,38,0.001000000000000
25000,39,0.000000000000000
25000,40,0.001000000000000
25000,41,0.001000000000000
25000,42,0.000000000000000
25000,43,0.000000000000000
25000,44,0.001000000000000
25000,45,0.001000000000000
25000,46,0.001000000000000
25000,47,0.001000000000000
25000,48,0.001000000000000
25000,49,0.000000000000000
25000,50,0.001000000000000
25000,51,0.001000000000000
25000,52,0.001000000000000
25000,53,0.001000000000000
25000,54,0.001000000000000
25000,55,0.001000000000000
25000,56,0.001000000000000
25000,57,0.000000000000000
25000,58,0.000000000000000
25000,59,0.000000000000000
25000,60,0.001000000000000
25000,61,0.001000000000000
25000,62,0.001000000000000
25000,63,0.001000000000000
25000,64,0.001000000000000
25000,65,0.000000000000000
25000,66,0.001000000000000
25000,67,0.000000000000000
25000,68,0.001000000000000
25000,69,0.000000000000000
25000,70,0.000000000000000
25000,71,0.001000000000000
25000,72,0.001000000000000
25000,73,0.001000000000000
25000,74,0.001000000000000
25000,75,0.000000000000000
25000,76,0.001000000000000
25000,77,0.001000000000000
